,zip,state,excessive_count,readmission_ratio,predicted_rate,expected_rate,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
668,13088,NY,3,1.0079,15.133333333333335,15.049999999999999,1,1.0,1.0,1.0,1.0,1.0,3.5,94.3,96.8,99.2,100.0,68.2,85.0,94.8,79.8,76.6,81.3,62.5,73.4,62.6,19.5,15.5,1,1
669,11772,NY,8,0.9326333333333334,18.96666666666667,20.366666666666664,1,1.0,1.0,1.0,1.0,1.0,3.0,97.2,99.4,100.0,99.7,54.9,75.8,100.0,68.7,64.6,68.0,70.6,76.0,58.0,13.9,16.3,2,1
670,57108,SD,0,1.0991,4.5,4.1,1,1.0,1.0,1.0,1.0,1.0,3.5,85.5,98.6,100.0,100.0,64.9,84.1,95.5,83.9,61.1,70.5,69.3,69.7,54.8,8.8,7.1,2,2
671,76531,TX,4,0.9165666666666668,15.4,16.400000000000002,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,100.0,99.6,86.6,74.1,76.1,100.0,68.5,76.7,74.6,75.8,92.6,62.4,24.2,13.0,1,2
672,28117,NC,2,0.9108833333333332,14.4,15.483333333333333,1,1.0,1.0,1.0,1.0,1.0,3.5,96.3,100.0,100.0,100.0,80.7,93.3,100.0,73.8,69.4,78.4,69.1,77.9,57.2,16.3,12.4,2,2
673,28557,NC,2,1.0056200000000002,18.98,18.259999999999998,1,1.0,1.0,1.0,1.0,1.0,3.0,87.0,97.6,99.7,94.1,78.9,74.0,97.3,68.4,65.0,76.4,76.7,72.0,58.8,15.5,12.7,2,2
674,76310,TX,1,0.9890666666666666,17.46666666666667,17.833333333333332,1,1.0,1.0,1.0,1.0,1.0,3.0,89.7,92.7,98.1,100.0,90.9,87.3,100.0,61.7,67.1,69.0,74.1,69.6,55.4,12.8,19.1,0,0
675,43311,OH,1,0.9888666666666667,14.716666666666669,14.883333333333335,1,1.0,1.0,1.0,1.0,1.0,3.75,97.9,99.65,100.0,99.8,79.55,87.25,99.1,73.65,72.9,79.65,75.55,73.69999999999999,69.55,15.799999999999999,13.75,2,2
676,29406,SC,5,1.0481333333333331,15.083333333333334,14.383333333333333,1,1.0,1.0,1.0,0.0,1.0,3.0,94.8,95.5,100.0,99.8,54.5,78.4,99.1,78.1,76.5,76.1,66.4,65.4,59.9,19.3,15.5,2,2
677,29801,SC,2,1.027975,18.975,18.45,1,1.0,1.0,1.0,1.0,1.0,2.75,94.55,95.85,97.35,95.35,68.2,79.0,94.95,62.45,60.4,73.85,63.45,67.55000000000001,51.75,17.4,11.35,2,2
678,29505,SC,6,1.00094,17.419999999999998,17.479999999999997,1,1.0,1.0,1.0,1.0,1.0,1.5,81.3,96.7,100.0,100.0,72.5,66.7,100.0,42.3,32.6,45.0,41.1,37.5,39.1,20.0,11.0,0,0
679,45211,OH,3,0.9903,14.2,14.725000000000001,1,1.0,1.0,1.0,1.0,1.0,3.0,97.35,99.7,99.35,99.55,74.25,80.45,98.9,70.85,63.75,71.75,52.650000000000006,53.0,52.9,16.3,11.3,2,2
680,78332,TX,0,0.9931999999999999,14.26,14.719999999999999,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,98.1,100.0,98.1,79.7,88.8,92.2,70.0,67.6,74.6,71.7,77.5,53.0,13.3,14.8,2,2
681,43040,OH,1,0.9942249999999999,15.125,14.975,1,1.0,1.0,1.0,0.5,1.0,4.25,99.55,99.8,99.9,99.9,90.05,94.4,99.75,78.8,71.35,80.94999999999999,76.5,76.65,64.85,17.9,11.75,2,2
682,44333,OH,0,0.9701,16.4,16.9,1,1.0,1.0,1.0,1.0,1.0,3.0,94.65,97.69999999999999,99.1,95.65,70.9,72.35,98.65,61.95,64.85,59.0,81.45,69.15,52.5,13.5,15.75,2,2
683,79556,TX,2,0.9903,19.03333333333333,19.066666666666666,1,1.0,1.0,1.0,1.0,1.0,2.75,88.44999999999999,92.45,98.65,95.85,65.1,80.55000000000001,97.95,55.7,72.6,65.5,74.0,67.45,49.85,15.05,14.45,2,2
684,24151,VA,0,0.9591,14.083333333333334,14.399999999999999,1,1.0,1.0,1.0,1.0,1.0,3.5,99.8,98.3,100.0,87.7,69.9,82.5,99.5,72.5,70.0,68.3,64.1,73.1,55.4,12.3,13.3,2,2
685,87109,NM,2,1.0238,17.3,16.9,1,1.0,1.0,1.0,1.0,1.0,3.5,91.0,98.6,97.5,99.5,34.6,35.2,96.1,80.0,81.6,92.0,80.1,76.7,61.6,20.3,11.2,2,2
686,73120,OK,1,0.9367,3.7,3.9,1,1.0,1.0,1.0,1.0,1.0,3.5,91.5,99.1,100.0,99.1,86.7,84.6,97.5,71.1,70.8,82.3,77.1,54.5,60.0,11.1,19.7,2,1
687,15301,PA,0,1.0433,15.7,14.940000000000001,1,1.0,1.0,1.0,1.0,1.0,2.5,100.0,98.3,100.0,100.0,1.0,0.0,46.3,67.6,41.1,63.9,34.9,6.5,58.3,12.7,22.4,0,0
688,88130,NM,1,0.9499600000000001,14.179999999999998,15.059999999999999,1,1.0,1.0,1.0,1.0,1.0,3.625,95.425,98.925,99.875,98.825,72.575,68.825,98.4,72.85,65.975,77.825,78.95,75.5,64.32499999999999,15.55,13.625,0,2
689,49091,MI,1,0.9490636363636363,14.509090909090908,15.354545454545452,1,1.0,1.0,1.0,1.0,1.0,3.0,96.2,99.5,99.5,97.1,72.9,69.5,98.7,58.4,50.0,65.7,92.5,64.9,64.0,15.3,20.3,0,0
690,48811,MI,4,1.0210000000000001,14.819999999999999,14.959999999999999,1,1.0,1.0,1.0,1.0,1.0,3.5,87.6,98.1,97.9,94.2,98.3,93.7,100.0,57.9,80.1,88.1,47.5,68.6,73.3,12.8,9.2,2,2
691,7444,NJ,5,0.983725,17.225,17.525,1,1.0,1.0,1.0,1.0,1.0,3.0,90.35,97.5,99.5,98.8,61.6,74.0,99.1,75.1,63.349999999999994,75.35,80.19999999999999,68.55,53.8,19.4,12.2,2,2
692,22306,VA,3,0.9654181818181818,15.381818181818181,15.663636363636362,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,100.0,100.0,100.0,99.1,92.6,100.0,79.0,45.1,69.6,100.0,73.9,45.7,13.1,8.4,0,0
693,84302,UT,1,0.96998,14.939999999999998,15.26,1,1.0,1.0,1.0,1.0,1.0,4.5,98.5,100.0,100.0,94.5,86.3,52.2,98.6,71.7,70.9,79.6,77.1,72.1,60.9,9.3,12.6,2,2
694,82001,WY,8,0.9620799999999999,12.919999999999998,13.479999999999999,1,1.0,1.0,1.0,1.0,1.0,3.0,94.65,98.8,99.85,98.0,68.65,76.45,99.7,63.3,64.05000000000001,71.7,79.65,65.15,55.7,16.8,9.5,2,2
695,82009,WY,4,0.9248499999999998,13.266666666666667,14.350000000000001,1,1.0,1.0,1.0,1.0,1.0,3.0,93.9,99.1,98.5,95.15,86.7,87.65,98.95,59.0,63.6,70.05,70.35,65.65,56.55,14.4,14.45,2,1
696,73601,OK,1,0.9137600000000001,11.38,12.36,1,1.0,1.0,1.0,1.0,1.0,4.25,96.4,99.4,99.9,99.65,74.15,84.65,97.45,79.15,79.6,90.3,81.25,79.15,74.25,15.95,16.700000000000003,2,2
697,73112,OK,4,0.9487249999999999,11.849999999999998,12.475000000000001,1,1.0,1.0,1.0,1.0,1.0,2.75,95.75,94.35,99.3,93.3,72.95,77.25,96.65,72.35,60.45,73.9,66.1,56.449999999999996,57.949999999999996,17.65,15.9,2,1
698,98801,WA,0,1.0064,18.0,17.766666666666666,1,1.0,1.0,1.0,1.0,1.0,3.5,93.5,96.8,100.0,99.9,67.8,88.0,81.9,74.4,63.4,78.4,92.5,66.2,68.4,14.2,7.5,1,2
699,99208,WA,4,0.955875,12.4,13.175,1,1.0,1.0,1.0,1.0,1.0,2.875,90.80000000000001,98.0,100.0,99.525,80.89999999999999,92.1,98.225,59.475,52.425,69.55,73.575,66.05,46.575,14.575,9.350000000000001,2,2
700,23704,VA,1,1.0077399999999996,14.62,15.059999999999999,1,1.0,1.0,1.0,1.0,0.5,3.5,93.9,99.0,100.0,97.3,73.25,78.45,98.1,69.5,70.0,77.75,74.9,76.6,61.4,13.85,16.299999999999997,2,1
701,23320,VA,1,0.9658,13.080000000000002,13.459999999999999,1,1.0,1.0,1.0,1.0,1.0,3.1666666666666665,92.06666666666666,97.56666666666666,99.40000000000002,98.23333333333333,81.16666666666667,86.2,98.33333333333333,68.03333333333333,61.93333333333334,71.0,72.2,69.33333333333333,54.86666666666667,13.266666666666666,11.533333333333333,2,1
702,23831,VA,5,1.038825,12.75,12.675,1,1.0,1.0,1.0,1.0,0.5,3.25,90.45,97.3,99.5,98.15,73.0,75.05,97.45,71.25,68.65,75.65,72.55,72.75,56.05,15.0,13.5,2,2
703,63017,MO,0,1.0020666666666667,15.133333333333335,14.966666666666667,1,1.0,1.0,1.0,1.0,1.0,3.5,96.3,99.8,99.9,98.6,80.3,94.0,98.8,73.0,67.0,74.5,68.7,70.1,60.1,16.2,15.3,1,2
704,63703,MO,2,0.963825,13.500000000000002,13.950000000000001,1,1.0,1.0,1.0,0.0,1.0,2.0,81.0,92.7,100.0,98.3,68.3,91.3,97.0,61.6,74.1,57.2,53.3,64.0,42.1,19.3,19.3,1,1
705,26241,WV,15,0.92454,13.220000000000002,14.319999999999999,1,1.0,1.0,1.0,1.0,1.0,3.0,98.4,100.0,100.0,100.0,98.0,96.8,100.0,46.6,56.0,49.7,59.5,41.2,25.4,12.3,7.8,0,0
706,36340,AL,2,0.9862500000000001,9.75,9.95,1,1.0,1.0,1.0,1.0,1.0,3.0,91.1,99.6,100.0,99.2,77.1,84.4,98.6,65.8,65.1,67.1,70.7,69.5,53.4,18.7,14.8,2,1
707,36726,AL,0,0.9729666666666668,14.133333333333333,14.316666666666668,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,98.8,99.5,95.8,78.0,81.9,96.5,74.1,74.2,75.4,76.2,71.3,63.0,17.8,12.2,1,1
708,85016,AZ,0,0.93118,13.539999999999997,14.280000000000001,1,1.0,1.0,1.0,1.0,1.0,3.0,97.8,99.3,99.6,99.4,76.1,85.1,99.7,68.9,63.7,65.6,66.7,67.3,49.5,16.9,15.0,1,2
709,91776,CA,3,0.8664833333333334,12.266666666666667,13.950000000000001,1,1.0,1.0,1.0,1.0,1.0,3.5,95.3,89.0,99.1,99.2,73.6,69.7,94.7,75.1,73.1,77.4,67.1,77.9,67.5,11.4,11.4,2,1
710,91790,CA,0,0.9582,12.1,12.7,1,1.0,1.0,1.0,1.0,1.0,3.5,90.5,98.9,99.4,99.6,85.5,88.9,99.2,76.3,71.1,74.0,79.0,80.8,63.5,17.6,11.1,1,2
711,91402,CA,4,1.0227833333333334,13.483333333333334,13.633333333333333,1,1.0,1.0,1.0,1.0,1.0,3.5,97.0,100.0,100.0,98.0,47.8,73.0,100.0,79.8,68.7,85.8,72.5,70.0,57.7,15.4,14.4,2,2
712,6032,CT,2,0.9247,14.566666666666665,15.766666666666666,1,1.0,1.0,1.0,1.0,1.0,4.0,91.19999999999999,95.25,98.6,97.19999999999999,84.05,84.0,91.85,77.25,71.85,83.9,88.6,79.44999999999999,59.349999999999994,15.95,14.95,2,2
713,91763,CA,0,0.9829,16.066666666666666,16.366666666666667,1,1.0,1.0,1.0,1.0,1.0,3.5,96.5,96.9,99.9,99.2,83.6,88.1,96.8,72.2,71.4,75.3,70.7,74.2,64.3,17.6,12.5,1,1
714,33701,FL,5,1.0058,13.875000000000002,14.325000000000001,1,1.0,1.0,1.0,1.0,1.0,3.0,95.5,98.8,100.0,99.2,73.7,74.1,99.5,67.6,65.1,70.3,68.8,70.3,54.0,18.3,16.7,2,1
715,30014,GA,5,0.9751619047619048,15.300000000000002,15.98571428571428,1,1.0,1.0,1.0,1.0,1.0,3.0,99.6,95.7,99.1,100.0,80.2,73.9,97.9,63.7,72.8,63.0,66.2,61.8,44.8,18.0,10.9,1,3
716,33458,FL,3,0.9193166666666666,13.449999999999998,14.816666666666668,1,1.0,1.0,1.0,1.0,1.0,4.5,99.7,100.0,100.0,100.0,71.4,77.1,100.0,71.6,84.0,75.3,82.5,82.9,72.1,15.5,10.5,2,1
717,31545,GA,3,1.0437250000000002,15.099999999999996,14.950000000000001,1,1.0,1.0,1.0,1.0,1.0,3.75,94.15,98.25,98.95,98.8,66.45,76.7,99.19999999999999,81.05,80.1,91.3,84.25,77.25,74.55,18.95,13.600000000000001,2,2
718,47591,IN,2,1.0039500000000001,14.7,14.65,1,1.0,0.5,1.0,1.0,1.0,4.25,98.1,99.05000000000001,99.25,96.80000000000001,87.25,82.45,97.75,76.15,69.3,81.85,82.8,83.4,69.2,18.4,13.55,2,1
719,60970,IL,2,0.9837166666666667,15.149999999999999,15.83333333333333,1,1.0,1.0,0.75,1.0,1.0,4.0,96.25,98.5,100.0,96.875,83.25,78.275,99.275,75.975,67.3,79.025,88.35,72.725,49.75,13.95,10.975,2,2
720,62062,IL,1,0.9558833333333334,14.783333333333333,15.4,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,94.73333333333335,98.43333333333334,99.7,98.46666666666665,80.33333333333333,79.96666666666665,96.73333333333333,79.39999999999999,72.60000000000001,86.23333333333333,79.76666666666667,78.23333333333333,67.33333333333333,18.933333333333334,9.899999999999999,1,2
721,66213,KS,0,1.0005166666666667,14.733333333333336,14.666666666666666,1,1.0,1.0,1.0,1.0,1.0,4.5,96.0,98.9,99.8,98.7,86.5,89.8,99.4,81.1,83.5,86.4,85.7,91.9,68.3,17.6,12.4,2,2
722,70663,LA,3,1.0064666666666666,16.46666666666667,16.366666666666667,1,1.0,1.0,1.0,0.0,1.0,3.0,89.1,98.2,100.0,92.7,76.2,79.6,96.8,68.3,62.9,71.4,67.0,74.2,69.7,16.8,12.2,2,2
723,42420,KY,4,0.9710166666666668,13.833333333333334,14.300000000000002,1,1.0,1.0,1.0,0.0,1.0,2.5,96.9,98.4,99.1,97.6,78.9,76.6,98.2,53.8,42.8,59.4,71.5,65.4,55.7,16.2,18.0,2,2
724,71483,LA,2,0.93592,13.020000000000001,13.7,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,97.9,99.8,99.1,79.0,87.7,94.2,61.8,57.4,62.2,69.6,75.0,50.1,16.9,12.3,2,2
725,41230,KY,6,0.9354800000000001,13.879999999999999,14.86,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,99.1,100.0,99.3,73.2,80.5,98.3,76.8,76.5,77.1,69.0,65.0,67.7,16.5,12.6,2,1
726,40207,KY,0,0.8839166666666666,12.366666666666667,13.966666666666667,1,1.0,1.0,1.0,1.0,1.0,4.0,94.36666666666667,99.33333333333333,99.96666666666665,98.56666666666666,86.33333333333333,88.46666666666665,99.7,83.73333333333333,76.0,82.53333333333335,84.26666666666667,80.26666666666667,73.33333333333333,17.0,17.099999999999998,2,2
727,2601,MA,6,1.0970666666666669,16.650000000000002,15.116666666666667,1,1.0,1.0,1.0,0.5,1.0,2.75,95.19999999999999,98.15,100.0,97.4,64.15,74.1,98.25,69.85,59.7,63.35,63.55,63.7,55.150000000000006,17.75,14.65,2,2
728,1844,MA,8,0.9762599999999999,15.059999999999999,15.14,1,1.0,1.0,1.0,1.0,1.0,2.5,84.1,97.4,99.8,98.5,79.9,92.2,96.2,63.5,64.3,66.3,61.9,61.0,54.5,20.3,9.1,1,3
729,55965,MN,1,0.98866,14.66,14.539999999999997,1,1.0,1.0,1.0,1.0,1.0,2.5,92.8,98.7,100.0,98.7,78.3,88.7,88.2,52.5,54.1,66.8,73.4,62.5,49.2,18.5,8.7,2,2
730,48060,MI,5,1.0071500000000002,15.100000000000001,15.0,1,1.0,1.0,1.0,1.0,1.0,3.75,89.1,98.0,99.0,99.15,69.875,77.325,95.4,73.375,77.32499999999999,76.875,86.275,83.375,70.25,15.4,10.875,0,2
731,56601,MN,0,0.950575,12.85,13.625,1,1.0,1.0,1.0,0.5,1.0,3.25,98.6,98.3,99.7,100.0,77.4,81.5,100.0,69.25,61.95,71.05000000000001,75.55,73.05,50.75,19.55,7.85,2,2
732,65807,MO,1,1.01404,14.74,14.49,1,1.0,1.0,1.0,1.0,1.0,3.5,96.4,100.0,100.0,100.0,83.2,87.8,94.0,63.3,78.9,61.5,58.8,59.3,49.7,7.5,16.4,2,1
733,3246,NH,2,0.9542,12.6,13.2,1,1.0,1.0,1.0,1.0,1.0,4.5,99.6,98.9,99.9,99.8,79.1,81.6,99.8,75.9,74.5,82.9,80.3,83.9,68.2,14.1,9.2,1,2
734,55313,MN,2,1.0932499999999998,21.450000000000003,19.625,1,1.0,1.0,1.0,0.0,1.0,3.0,94.1,100.0,100.0,100.0,78.8,86.2,97.9,52.4,58.7,62.8,48.4,66.2,51.8,15.2,11.7,2,1
735,38363,TN,1,0.9899666666666667,20.73333333333333,20.933333333333334,1,1.0,1.0,1.0,1.0,1.0,2.0,91.43333333333334,93.63333333333333,97.33333333333333,94.23333333333333,50.6,57.73333333333333,94.09999999999998,58.0,51.1,60.4,54.166666666666664,42.666666666666664,45.333333333333336,12.866666666666667,10.3,2,2
